order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,customer_zip_code_prefix,seller_zip_code_prefix,seller_geolocation_lat,seller_geolocation_lng,customer_geolocation_lat,customer_geolocation_lng,order_delivered_customer_date_delay
3aba1edcd69ec930c8c006a5e9f0854c,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2018-05-03 13:31:37,56.5,25.69,07f4f332124614adcc64d2d0429f5fcb,delivered,2018-04-24 13:21:26,2018-04-24 17:28:38,2018-04-25 15:33:00,2018-05-12 14:03:32,7000.0,26.0,47.0,27.0,housewares,78050,13206,-23.211336157869347,-46.88030293880771,-15.588320030897629,-56.06835682701735,18.02923611111111
3c25eb3ea386cf546da2ec2f471aa6b9,1,6862b28b66bffc7da9f9c4fffa2b5cdf,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-10-24 03:27:19,19.99,15.1,9adf5e5b2f1d72ce3a8685eba7822d6d,delivered,2017-10-17 11:24:01,2017-10-18 03:27:19,2017-10-23 17:57:55,2017-11-07 15:42:16,100.0,16.0,3.0,11.0,telephony,95955,8250,-23.53994436316013,-46.439816187506,-29.18047999999994,-52.089344249999954,21.17934027777778
3cfcc0ca272d41bdfa5d2ec747019f73,1,e4d325bd1eea550509bdbbc5c3301fc1,7178f9f4dd81dcef02f62acdf8151e01,2018-04-16 08:10:15,379.9,11.57,384a18cb907d54b358c068b1b07cae14,delivered,2018-04-04 09:19:56,2018-04-05 08:10:15,2018-04-07 01:21:28,2018-04-12 18:56:42,525.0,16.0,16.0,18.0,perfumery,89560,89560,-27.00447650803858,-51.15253710423868,-27.00447650803858,-51.15253710423868,8.400532407407407
3d7d0dcc28a6dfb5464b9b43e751e45f,1,f989412e4e7110deab61cdc486f8e0de,46dc3b2cc0980fb8ec44634e21d2718e,2017-08-16 21:44:11,499.99,18.57,6cf9369731b3d671fa5e5cb0d6d58f72,delivered,2017-08-09 21:42:31,2017-08-10 21:44:11,2017-08-11 20:48:08,2017-08-15 21:44:49,3700.0,20.0,38.0,58.0,toys,22240,22240,-22.935263476239665,-43.18726357297116,-22.935263476239665,-43.18726357297116,6.001597222222223
3e7433883ed362df81977e1b24e3d6ec,1,4633dfeb3a2588bdb52af32d504b44eb,b76dba6c951ab00dc4edf0a1aa88037e,2017-09-08 13:30:09,19.99,11.85,80f838e8b231f2fcb23b5208159d720d,delivered,2017-08-18 12:19:54,2017-08-18 13:30:09,2017-08-21 16:56:48,2017-08-24 19:16:44,150.0,16.0,4.0,11.0,fixed_telephony,15685,3237,-23.59345494924625,-46.55235596542038,-20.00168960671946,-50.37528234976136,6.289467592592593
40001f4b6e1a35f0b99fc4f44078ab27,1,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,2017-12-14 17:37:27,189.9,26.36,1690401c1e48c9526a79e72ba8c069a2,delivered,2017-12-09 17:27:58,2017-12-09 17:37:27,2017-12-12 17:17:24,2018-01-04 21:23:53,450.0,17.0,3.0,11.0,telephony,68906,42738,-12.893166748087063,-38.33787462509412,0.0363069542143477,-51.095213600118726,26.16383101851852
42a64eac09d0a6be5a307753093d45e8,1,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,46dc3b2cc0980fb8ec44634e21d2718e,2017-10-31 09:06:11,99.99,12.15,d8690d5619753ee8295c1a1f602d9fc0,delivered,2017-10-25 08:53:51,2017-10-25 09:06:11,2017-10-25 17:02:45,2017-10-26 19:05:14,675.0,22.0,24.0,21.0,toys,22240,22240,-22.935263476239665,-43.18726357297116,-22.935263476239665,-43.18726357297116,1.4245717592592595
437222e3fd1b07396f1d9ba8c15fba59,1,f82a4b08cf7b2bf375fb77e519231f9a,cca3071e3e9bb7d12640c9fbe2301306,2017-03-27 11:36:00,97.9,29.62,9b39de85d94d55a21991e70b04305d6e,delivered,2017-03-16 11:36:00,2017-03-16 11:36:00,2017-03-21 08:22:43,2017-09-19 16:28:58,1500.0,35.0,9.0,25.0,furniture_decor,68901,14940,-21.75732063771276,-48.82974353343716,0.0333946008792229,-51.06788438751214,187.2034490740741
437222e3fd1b07396f1d9ba8c15fba59,2,5215eef690e61a0c178ed552e6e2d06a,cca3071e3e9bb7d12640c9fbe2301306,2017-03-27 11:36:00,97.9,29.62,9b39de85d94d55a21991e70b04305d6e,delivered,2017-03-16 11:36:00,2017-03-16 11:36:00,2017-03-21 08:22:43,2017-09-19 16:28:58,1200.0,35.0,9.0,25.0,furniture_decor,68901,14940,-21.75732063771276,-48.82974353343716,0.0333946008792229,-51.06788438751214,187.2034490740741
43e16679b4c9df0ae3d5fefa59a34ff4,1,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,2018-01-02 16:08:02,315.0,116.06,6d9200d982960db3b28ffbff6daf37f8,delivered,2017-12-24 15:43:12,2017-12-24 16:08:02,2017-12-26 16:39:16,2018-01-04 21:14:56,20100.0,61.0,61.0,37.0,auto,28400,89560,-27.00447650803858,-51.15253710423868,-21.646291351876275,-41.75133524307317,11.230370370370371
45390ff93f092f0de1524d486a172c33,1,fc2d17e60bdd3349a25f3ca6a802a91e,02dcd3e8e25bee036e32512bcf175493,2018-03-01 02:31:07,75.0,16.29,79972dea61158c428fbc2d00d203a500,delivered,2018-02-21 20:55:22,2018-02-23 02:31:07,2018-02-24 01:34:05,2018-03-17 00:04:16,500.0,20.0,20.0,20.0,stationery,28333,32310,-19.938768933234908,-44.03834169825095,-12.602148394234604,-37.00085386979229,23.13118055555556
45390ff93f092f0de1524d486a172c33,2,d199462b8361a3e047e64595bce5b6ea,02dcd3e8e25bee036e32512bcf175493,2018-03-01 02:31:07,75.0,16.29,79972dea61158c428fbc2d00d203a500,delivered,2018-02-21 20:55:22,2018-02-23 02:31:07,2018-02-24 01:34:05,2018-03-17 00:04:16,550.0,20.0,20.0,20.0,stationery,28333,32310,-19.938768933234908,-44.03834169825095,-12.602148394234604,-37.00085386979229,23.13118055555556
454fc309e2afec5ce697014d9193afbc,1,5650f9e1f73d0a1c0176988cf2e950d5,2d518637f53161b973e01f56ea4bb88e,2018-06-08 15:55:17,99.99,24.83,2f317c9ccc4b07db3391be0c01ac4a3d,delivered,2018-05-30 15:31:58,2018-05-30 15:55:17,2018-06-04 06:16:00,2018-06-29 17:52:10,400.0,16.0,11.0,12.0,sports_leisure,68908,2992,-23.44882068441022,-46.7287636262974,0.0557087558761802,-51.06155039105696,30.097361111111113
465bd6cdd5535737b0839fe6b722c9fb,1,b3bcd6f54c943fecf8f51e0b988e5cc9,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-05-09 21:50:22,1190.65,68.39,19faaa8953bbd5166298b6f2a3f84298,delivered,2018-05-04 00:25:23,2018-05-04 21:50:22,2018-05-07 14:08:00,2018-05-25 23:21:40,683.0,31.0,16.0,16.0,health_beauty,69460,25957,-22.431184122826373,-42.9702210850494,-4.09374263540589,-63.14117324221792,21.955752314814816
46aecd246f390bf2157edfeed11b5433,1,72b88dcc0910a3d1db986870c1515029,83deb69e889cf80f82be1dc6d5f2d486,2017-09-20 09:50:19,94.9,31.33,45b73da5b4052e86fc997f0716ff2bb7,delivered,2017-09-14 09:36:29,2017-09-14 09:50:19,2017-09-14 20:03:47,2017-10-03 18:33:06,250.0,25.0,9.0,20.0,musical_instruments,68908,88056,-27.41984238771852,-48.42646639542672,0.0557087558761802,-51.06155039105696,19.372650462962962
46e986bd2d3cdddfbc642749d67b4777,1,df3a82b424a1bb351c314547f6644066,4e922959ae960d389249c378d1c939f5,2017-03-29 07:34:21,75.0,25.02,c998be2593cc44f760130bd79c8353f4,delivered,2017-03-20 07:34:21,2017-03-20 07:34:21,2017-03-21 13:41:46,2017-05-03 12:58:53,200.0,20.0,10.0,20.0,cool_stuff,68925,12327,-23.30231825231695,-45.97188817895197,-0.0441032935123836,-51.17278446947668,44.22537037037038
478887cd708081a72d53f271fe615bae,1,2b939dc9b176d7fa21594d588815d4a4,dbc22125167c298ef99da25668e1011f,2017-10-09 19:07:11,88.9,29.02,1a4b78d85fa4ba4e6411700e62e8417c,delivered,2017-10-03 18:49:22,2017-10-03 19:07:11,2017-10-04 20:52:27,2017-10-19 22:33:46,1300.0,33.0,10.0,49.0,luggage_accessories,78043,37564,-22.26258413023529,-46.1711239405763,-15.585559682836344,-56.1077320188563,16.155833333333334
497e5e92e62cf84d974cd4345971f57a,1,372645c7439f9661fbbacfd129aa92ec,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-26 10:50:29,99.9,42.25,7ca37e6a93a56f66b7752682d60ba176,delivered,2017-06-16 13:45:02,2017-06-20 10:50:29,2017-06-20 14:07:30,2017-07-11 21:06:38,1500.0,34.0,7.0,32.0,bed_bath_table,68900,13405,-22.708702100662567,-47.664700852471455,0.0356664668607039,-51.06310281589391,25.30666666666667
497e5e92e62cf84d974cd4345971f57a,2,3ea30fb7b4c6d17f44c1594a713c224c,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-26 10:50:29,99.9,32.01,7ca37e6a93a56f66b7752682d60ba176,delivered,2017-06-16 13:45:02,2017-06-20 10:50:29,2017-06-20 14:07:30,2017-07-11 21:06:38,1100.0,34.0,7.0,32.0,bed_bath_table,68900,13405,-22.708702100662567,-47.664700852471455,0.0356664668607039,-51.06310281589391,25.30666666666667
4ac8967b6c44825655969aa13a7e6213,1,a7961e6620228e0f227361f0668e37ba,4200ddf1967c5e41e48db62bc6d4b5ac,2018-01-16 15:49:18,16.9,7.78,5b37ee1bdf9b75e312054b7b4c3c5264,delivered,2018-01-10 15:36:24,2018-01-10 15:49:18,2018-01-11 18:45:27,2018-01-15 22:42:13,200.0,20.0,12.0,20.0,bed_bath_table,5882,9710,-23.710466484131672,-46.548939650481294,-23.680742553273262,-46.78422427518124,5.295706018518518
4b806b93edf76523f25669be3962bd2f,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-17 18:35:28,149.9,15.94,43553a559f05e8a6a4b306a55b2a1de3,delivered,2018-05-14 18:09:39,2018-05-15 18:35:28,2018-05-16 13:35:00,2018-06-13 18:52:00,533.0,22.0,11.0,20.0,computers_accessories,68908,51250,-8.135890720198345,-34.93253582376316,0.0557087558761802,-51.06155039105696,30.029409722222223
4b806b93edf76523f25669be3962bd2f,2,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-17 18:35:28,149.9,15.94,43553a559f05e8a6a4b306a55b2a1de3,delivered,2018-05-14 18:09:39,2018-05-15 18:35:28,2018-05-16 13:35:00,2018-06-13 18:52:00,533.0,22.0,11.0,20.0,computers_accessories,68908,51250,-8.135890720198345,-34.93253582376316,0.0557087558761802,-51.06155039105696,30.029409722222223
4bd1c66907b2334cfdb5bc612d980f0d,1,28beefcab28e6a3b659bae1bf1cbe453,18a349e75d307f4b4cc646a691ed4216,2018-06-15 13:51:52,25.0,7.39,02d34c287580a6f46ad7ffc395bbc208,delivered,2018-06-04 13:39:12,2018-06-04 13:51:52,2018-06-04 14:22:00,2018-06-05 22:56:30,250.0,16.0,12.0,14.0,telephony,1011,1319,-23.55188165773143,-46.640727972716256,-23.54690864025111,-46.63558202636042,1.387013888888889
4d5abe7999d76d1fb6237d3677706af0,1,187e7d92b8168c3661824809d0c5dffb,431af27f296bc6519d890aa5a05fdb11,2017-11-29 18:31:09,119.9,29.24,88aac7b0942dcdb41ebabf7811b106fc,delivered,2017-11-23 18:13:30,2017-11-23 18:55:39,2017-11-28 20:07:50,2017-12-19 08:58:58,1900.0,27.0,9.0,18.0,health_beauty,68275,14110,-21.254547608936228,-47.8152907655656,22.56795175383837,-27.69808676596982,25.614907407407408
4d5e865e4b64c8b33f8a81fd14731344,1,719d571299707561c34ba04ab867b32a,0ef83d7d83ed97cd2a0049ac8be5f88a,2018-04-26 15:31:09,52.99,9.26,1227e78bfc2760c165324d240e2d9ff0,delivered,2018-04-20 14:54:15,2018-04-24 19:20:25,2018-04-21 00:28:54,2018-04-23 14:35:02,434.0,20.0,16.0,18.0,health_beauty,80230,80230,-25.44157136040363,-49.26687451387347,-25.44157136040363,-49.26687451387347,2.986655092592593
4dcf0dcced3cfcb139316e2c821048e5,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2018-03-08 12:35:31,609.0,101.19,1ee0491f514e97b4cb72e860f1cd7f3e,delivered,2018-02-25 00:23:10,2018-02-27 12:35:31,2018-02-28 19:24:25,2018-03-23 17:42:57,17600.0,49.0,49.0,23.0,auto,68800,89560,-27.00447650803858,-51.15253710423868,-1.6827641076623434,-50.47971983783625,26.722071759259258
4e77f81a29bcffe4eaf68247167bf623,1,b64c5abaac93b83c64ecab2a3321e854,9b00ed88b7fdb95d6ff76e27c1b52d16,2018-07-11 23:55:12,18.0,7.39,4df514524572b4fd9472128050c9aa7a,delivered,2018-07-07 23:41:08,2018-07-07 23:55:12,2018-07-10 09:32:00,2018-07-11 22:58:28,150.0,16.0,17.0,22.0,sports_leisure,5736,8215,-23.53983233291428,-46.44479870320025,-23.63367472874772,-46.74639478258834,3.9703703703703703
4edb2debfd66979e4c68897c768c36b8,1,d2b0f9cd5e31ed47dbf92b157c0cda96,70eea00b476a314817cefde4aad4f89a,2018-04-09 21:30:22,199.9,33.2,d2c78743698d2e9cd2fad65c21ffb46e,delivered,2018-04-03 21:14:21,2018-04-03 21:30:22,2018-04-04 20:42:18,2018-04-25 12:18:45,2350.0,62.0,10.0,22.0,sports_leisure,68906,13250,-23.003301740276893,-46.83771515499861,0.0363069542143477,-51.095213600118726,21.628055555555555
4edb2debfd66979e4c68897c768c36b8,2,d2b0f9cd5e31ed47dbf92b157c0cda96,70eea00b476a314817cefde4aad4f89a,2018-04-09 21:30:22,199.9,33.2,d2c78743698d2e9cd2fad65c21ffb46e,delivered,2018-04-03 21:14:21,2018-04-03 21:30:22,2018-04-04 20:42:18,2018-04-25 12:18:45,2350.0,62.0,10.0,22.0,sports_leisure,68906,13250,-23.003301740276893,-46.83771515499861,0.0363069542143477,-51.095213600118726,21.628055555555555
4f1583d080fe1eec5e509335d79b17c6,1,677863732107706b878df62cdc8eaf8e,ff1fb4c404b2efe68b03350a8dc24122,2018-07-16 15:06:23,160.0,34.88,6203febf07756d9424976ade260a21d9,delivered,2018-07-11 14:55:56,2018-07-11 15:06:23,2018-07-16 09:15:00,2018-08-02 00:28:50,6617.0,46.0,33.0,35.0,toys,29654,8710,-23.522840094345344,-46.1955458411618,2.8545299564090527,-70.31520024946744,21.39784722222222
4fc1fb51c00a593d698708ba797bf73c,1,a4d0871577d73bc394c482dd0998af7d,c9aafcd0621b2207c10e32c649cada4d,2018-08-09 19:55:19,23.89,6.41,df2a5fac390ebf96fd3efa70fe4758c8,delivered,2018-08-05 19:49:07,2018-08-05 19:55:19,2018-08-08 13:37:00,2018-08-22 22:11:39,800.0,18.0,16.0,16.0,health_beauty,68815,8011,-23.49536204342706,-46.44672815165372,-1.813813529228985,-49.79649724588802,17.09898148148148
4fc1fb51c00a593d698708ba797bf73c,2,e044a6c8994164db4e2446054a374b9a,c9aafcd0621b2207c10e32c649cada4d,2018-08-09 19:55:19,25.99,53.38,df2a5fac390ebf96fd3efa70fe4758c8,delivered,2018-08-05 19:49:07,2018-08-05 19:55:19,2018-08-08 13:37:00,2018-08-22 22:11:39,375.0,16.0,13.0,15.0,health_beauty,68815,8011,-23.49536204342706,-46.44672815165372,-1.813813529228985,-49.79649724588802,17.09898148148148
4fc1fb51c00a593d698708ba797bf73c,3,e892e0e01990e737eb81a57db12f8c8c,c9aafcd0621b2207c10e32c649cada4d,2018-08-09 19:55:19,39.89,53.36,df2a5fac390ebf96fd3efa70fe4758c8,delivered,2018-08-05 19:49:07,2018-08-05 19:55:19,2018-08-08 13:37:00,2018-08-22 22:11:39,325.0,16.0,14.0,15.0,health_beauty,68815,8011,-23.49536204342706,-46.44672815165372,-1.813813529228985,-49.79649724588802,17.09898148148148
4fc1fb51c00a593d698708ba797bf73c,4,3dd7de1b6e3362ad26c1879acc292f19,c9aafcd0621b2207c10e32c649cada4d,2018-08-09 19:55:19,98.99,53.38,df2a5fac390ebf96fd3efa70fe4758c8,delivered,2018-08-05 19:49:07,2018-08-05 19:55:19,2018-08-08 13:37:00,2018-08-22 22:11:39,1550.0,25.0,23.0,20.0,health_beauty,68815,8011,-23.49536204342706,-46.44672815165372,-1.813813529228985,-49.79649724588802,17.09898148148148
50345d40b0f9c76464f67c9971bf823e,1,a54f350cdb1f303fe39221171d003852,23613d49c3ac2bd302259e55c06c050c,2017-07-17 19:43:47,39.9,15.98,f2500b54d9a34de6420a501b60d17a06,delivered,2017-07-11 19:33:04,2017-07-11 19:43:47,2017-07-13 19:36:11,2017-07-18 22:55:04,5850.0,25.0,25.0,25.0,furniture_decor,5577,13660,-21.86603242598352,-47.4781017581213,-23.58498874015659,-46.76723184375316,7.1402777777777775
50517e1413e46c6df586274af938d47e,1,96d1c06692244e2fed6e1f9aa9552770,00ee68308b45bc5e2660cd833c3f81cc,2018-01-24 12:56:37,62.0,9.34,185f32bc42c8690bdeae6198db6c7456,delivered,2018-01-18 12:43:08,2018-01-18 12:56:37,2018-01-19 12:39:07,2018-01-25 15:49:01,625.0,70.0,15.0,50.0,bed_bath_table,4458,3333,-23.556190575040848,-46.56912835039078,-23.6883121693803,-46.67290291529101,7.129085648148148
5163b056ed27c054cb24f2c9c6802644,1,17a019676883dce326999c11a46a14f0,9f505651f4a6abe901a56cdc21508025,2018-01-18 21:59:19,34.99,7.78,a1f740a3239b8d8f9b28c91d604ed833,delivered,2018-01-14 21:48:19,2018-01-14 21:59:19,2018-01-15 23:04:29,2018-01-16 19:57:21,150.0,16.0,4.0,14.0,musical_instruments,4101,4102,-23.589847401363592,-46.632613806421325,-23.58560674998557,-46.63379474748057,1.922939814814815
51f2bc977a4fb1086e3521f501645ddc,1,623fb8cc5f36842aa32650e2208a08c8,f8db351d8c4c4c22c6835c19a46f01b0,2017-02-09 19:17:06,24.9,10.96,df54a789854ed6321831ebf6a866526c,delivered,2017-02-05 19:17:06,2017-02-07 04:10:33,2017-02-07 11:27:02,2017-02-22 07:27:39,200.0,18.0,8.0,13.0,watches_gifts,2993,13324,-23.20947127891648,-47.309228892238536,-23.45396166381212,-46.73188402974432,16.507326388888888
523d5e9ab692bee9c8dfd7063351f696,1,7b2c4d6fa7d8e50000ac4c7fca609790,fc59392d66ef99377e50356ee4f3b4e1,2018-05-24 08:17:30,35.0,7.71,f0d9c201d2ab5c9467693e46b2c3d40c,delivered,2018-05-20 01:15:58,2018-05-20 08:17:30,2018-05-21 11:29:00,2018-05-22 16:48:44,575.0,26.0,15.0,18.0,electronics,40250,40243,-12.979401136116152,-38.49741792535077,-12.979155518020892,-38.49057916555566,2.6477546296296297
523e4c5c14788a136fa42fa8fadbb06d,1,a3235d403e3602c84e7b11e9359133dc,2e1c9f22be269ef4643f826c9e650a52,2018-06-12 15:31:45,67.49,22.97,67546a73c9ca51d064c316a7fb0c7c05,delivered,2018-06-09 15:08:13,2018-06-09 15:40:07,2018-06-11 16:32:00,2018-06-27 11:52:29,250.0,23.0,3.0,18.0,auto,68903,4850,-23.747947364049544,-46.68180588603654,-0.0007243959569814,-51.08418358862895,17.864074074074075
5334316e328fbb4a7286479768342ad5,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,2017-08-16 21:30:17,99.99,16.95,4fed323f3c05ce7d3fb23dbb9f67b397,delivered,2017-08-12 21:16:33,2017-08-12 21:30:17,2017-08-14 20:53:46,2017-08-29 17:33:25,4475.0,44.0,24.0,31.0,cool_stuff,22795,3426,-23.552336441109286,-46.53686856423848,-23.020470737334893,-43.46265642068304,16.845046296296296
534a285e4e770b1bfbb710c8d45ea5b7,1,53d8ee87caa1a2320c66074ff9c99e61,966cb4760537b1404caedd472cc610a5,2018-06-21 09:30:59,599.99,27.59,ae2636b5230540a5c04969749d4c0b86,delivered,2018-06-14 09:13:37,2018-06-14 10:08:30,2018-06-15 14:58:00,2018-06-21 21:38:29,500.0,20.0,19.0,17.0,watches_gifts,78048,9920,-23.68166159783416,-46.62333330778583,-15.566053992679109,-56.084865406476574,7.517268518518518
53be479f3b3486d26abed234b365a359,1,32bcebd1122da0e45ac11739dd7a1cad,8ff38bc3969e67c36c48343a07090f66,2017-08-07 17:35:16,434.0,51.65,0928c1a893356a97b2191a1e812c9914,delivered,2017-08-01 09:24:06,2017-08-01 17:35:16,2017-08-10 21:42:14,2017-08-22 22:02:58,11800.0,48.0,22.0,48.0,auto,78140,8260,-23.565855116526443,-46.43493844446316,-15.639526353112192,-56.14603893322148,21.52699074074074
53be479f3b3486d26abed234b365a359,2,32bcebd1122da0e45ac11739dd7a1cad,8ff38bc3969e67c36c48343a07090f66,2017-08-07 17:35:16,434.0,51.65,0928c1a893356a97b2191a1e812c9914,delivered,2017-08-01 09:24:06,2017-08-01 17:35:16,2017-08-10 21:42:14,2017-08-22 22:02:58,11800.0,48.0,22.0,48.0,auto,78140,8260,-23.565855116526443,-46.43493844446316,-15.639526353112192,-56.14603893322148,21.52699074074074
53be479f3b3486d26abed234b365a359,3,32bcebd1122da0e45ac11739dd7a1cad,8ff38bc3969e67c36c48343a07090f66,2017-08-07 17:35:16,434.0,51.65,0928c1a893356a97b2191a1e812c9914,delivered,2017-08-01 09:24:06,2017-08-01 17:35:16,2017-08-10 21:42:14,2017-08-22 22:02:58,11800.0,48.0,22.0,48.0,auto,78140,8260,-23.565855116526443,-46.43493844446316,-15.639526353112192,-56.14603893322148,21.52699074074074
53be479f3b3486d26abed234b365a359,4,32bcebd1122da0e45ac11739dd7a1cad,8ff38bc3969e67c36c48343a07090f66,2017-08-07 17:35:16,434.0,51.65,0928c1a893356a97b2191a1e812c9914,delivered,2017-08-01 09:24:06,2017-08-01 17:35:16,2017-08-10 21:42:14,2017-08-22 22:02:58,11800.0,48.0,22.0,48.0,auto,78140,8260,-23.565855116526443,-46.43493844446316,-15.639526353112192,-56.14603893322148,21.52699074074074
55d31aada518f8198b01470b36eda8f2,1,21c00997a28e1efcdd07c8a67f26d4ce,ceaec5548eefc6e23e6607c5435102e7,2018-05-24 10:31:28,229.99,8.47,38dd40cff62ee6c298878e9413e56d10,delivered,2018-05-14 10:07:16,2018-05-14 10:34:49,2018-05-16 14:59:00,2018-05-19 12:07:33,8150.0,45.0,24.0,39.0,cool_stuff,3821,3821,-23.49450896066173,-46.50334289873976,-23.49450896066173,-46.50334289873976,5.083530092592593
575fddcc90877446a5a777b509ac3786,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-17 15:10:12,122.99,21.13,6366405f9937312b89b389f96d2f82f8,delivered,2018-07-10 14:55:15,2018-07-10 15:10:12,2018-07-17 13:46:00,2018-08-07 21:46:50,700.0,25.0,12.0,19.0,health_beauty,68903,65072,-2.5012422006260024,-44.24816336596761,-0.0007243959569814,-51.08418358862895,28.28582175925926
5913c96e255e41e1a9ed2fff46dfc552,1,abc3c2e40b0c9b7b115a96bc6c919ae1,02dcd3e8e25bee036e32512bcf175493,2018-08-16 21:10:17,95.0,39.99,c1b5229b87a52440b2c3eca86b14ef94,delivered,2018-08-10 20:58:54,2018-08-10 21:10:17,2018-08-16 16:42:00,2018-08-29 15:03:59,1050.0,21.0,10.0,16.0,stationery,68909,32310,-19.938768933234908,-44.03834169825095,0.0821585884471276,-51.058755898440495,18.75353009259259
59242532335f9d910b9f7d22be39bb59,1,0176300ac9900e260f35fbddd71c6d92,d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-08 12:05:13,120.9,38.99,3fcc0ad6fc4d2cb5b8ab39309e1ac335,delivered,2018-08-03 13:56:23,2018-08-04 12:05:13,2018-08-07 12:10:00,2018-08-28 09:18:30,200.0,27.0,12.0,17.0,home_appliances,69180,11704,-24.026525667888205,-46.47823694263504,-3.055411886272194,-58.0768881156006,24.80702546296296
59eb76a0fd6569a54967456dad8142ef,1,16241e79b047426033194065d8b321b2,95e03ca3d4146e4011985981aeb959b9,2017-12-07 15:19:08,29.9,15.1,02a6ba585a45671c8f2d4c6732d8a6d5,delivered,2017-11-27 15:04:16,2017-11-27 15:19:08,2017-11-29 18:13:27,2017-12-07 15:52:49,400.0,18.0,19.0,14.0,furniture_decor,11250,21210,-22.84373140637614,-43.30242672582638,-23.81839039683,-46.08062370343077,10.033715277777778
5a92b60d387be04eb53698b2f8b9b043,1,11165ade430c6cc010bb0042fe88d150,0eaa7e33d73809f1f925f7d07c506cbd,2017-09-11 06:50:07,189.0,13.66,1dcdf6ec97f49ddecccb0ef350ff7f07,delivered,2017-09-01 06:38:10,2017-09-01 06:50:07,2017-09-01 18:49:39,2017-09-06 20:43:59,900.0,50.0,40.0,35.0,toys,12970,9111,-23.671209032059867,-46.49116730072022,-23.0558608520058,-46.359235959126025,5.587372685185186
5d38e21bcfe6ead5e9e882d4f8c828b1,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2018-06-06 17:57:21,12.88,7.87,77288bb8fa44aa8f566bee266398f2ef,delivered,2018-05-29 17:31:32,2018-05-29 17:57:21,2018-05-30 17:32:00,2018-06-01 19:42:35,180.0,16.0,9.0,16.0,computers_accessories,11013,11010,-23.933572609891648,-46.32962527759821,-23.937701640508337,-46.32599744254459,3.0910069444444446
5d9eaab2f0968ee661d96ba4afdf807d,1,48ceb46f15a81d0d872c973bfbe3055d,aeb36d67f1414f234d42a29e27cf1f17,2018-07-11 22:10:58,949.9,99.63,0c09a5955ceae2f951a26b5f0f562c84,delivered,2018-07-05 21:53:02,2018-07-05 22:10:58,2018-07-25 13:18:00,2018-08-10 16:21:54,8800.0,50.0,20.0,20.0,auto,68900,9060,-23.665535515458668,-46.54911497019458,0.0356664668607039,-51.06310281589391,35.77004629629629
60229238a1d7386617d6f8352e246cbf,1,e78506414d2563b6414cfd84b7fa0802,fe2032dab1a61af8794248c8196565c9,2017-07-25 20:03:08,179.0,15.0,b42b9d560b787688809b95ff0f48bfdc,delivered,2017-07-19 19:46:54,2017-07-19 20:03:08,2017-07-20 16:43:52,2017-07-25 19:21:30,460.0,20.0,14.0,20.0,perfumery,22640,13030,-22.92496986205361,-47.07428354596362,-23.00126761701064,-43.3355988370672,5.9823611111111115
62f3b85438e9485d84c4940776f9ed67,1,dc404a1496a08f9f5540c8b5d4b92925,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-23 21:10:28,299.99,18.41,0207cb4b78c07d93bd1a82443c2dbaea,delivered,2017-11-18 21:14:55,2017-11-19 21:10:28,2017-11-22 14:18:06,2017-12-02 16:05:09,1582.0,31.0,31.0,35.0,toys,11680,22240,-22.935263476239665,-43.18726357297116,-23.452929299956928,-45.09321940852848,13.78488425925926
62f45e4a3ac45d14c761131a05fc32cf,1,f731f8587d4088c174397e010cf892a9,cc419e0650a3c5ba77189a1882b7556a,2017-07-18 03:30:24,56.99,15.15,8f421e570a79f0372910a860978d6ac1,delivered,2017-07-07 10:44:07,2017-07-08 03:30:24,2017-07-11 14:09:00,2017-07-19 17:03:20,375.0,21.0,11.0,17.0,perfumery,27910,9015,-23.659363636440848,-46.52318334052176,-22.373834700585952,-41.78067437668943,12.263344907407408
